2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 开始KMERIA完整分析流程|Starting KMERIA complete analysis pipeline
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 执行步骤|Executing step: COUNT
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 开始k-mer计数|Starting k-mer counting
2026-01-19 09:13:47.485 - INFO - 样本数量|Sample count: 181
2026-01-19 22:51:32.895 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 22:52:09.026 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 22:52:45.159 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 22:53:21.231 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 22:54:06.855 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 22:54:42.917 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 22:54:54.520 - INFO - SAM文件读取完成|SAM file reading completed: 333.22M 行|lines, 2000000 k-mers
2026-01-19 22:55:31.730 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.77M filtered hits (保留率|retention: 100.0%)
2026-01-19 22:56:04.437 - INFO - 批次35过滤完成|Batch 35 filtering completed
2026-01-19 22:56:04.437 - INFO - ============================================================
2026-01-19 22:56:04.437 - INFO - 处理批次|Processing batch 36/39
2026-01-19 22:56:04.437 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_036.fa
2026-01-19 22:56:04.437 - INFO - ============================================================
2026-01-19 22:56:04.437 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 22:57:24.878 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 36)
2026-01-19 22:57:24.878 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 22:57:24.878 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 22:57:59.980 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 22:58:34.871 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 22:59:09.938 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 22:59:45.037 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 23:00:20.176 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 23:00:56.911 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 23:01:34.085 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 23:02:09.381 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 23:02:47.278 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 23:03:22.630 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 23:04:01.258 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 23:04:36.694 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 23:05:12.110 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 23:05:51.642 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 23:06:27.135 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 23:07:02.567 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 23:07:38.075 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 23:08:18.754 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 23:08:54.241 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 23:09:29.753 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 23:10:05.287 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 23:10:47.346 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 23:11:22.915 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 23:11:58.547 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 23:12:34.087 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 23:13:09.685 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 23:13:53.354 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 23:14:28.986 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 23:15:04.501 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 23:15:40.138 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 23:16:15.752 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 23:16:51.429 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 23:17:27.057 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 23:18:12.794 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-19 23:18:22.541 - INFO - SAM文件读取完成|SAM file reading completed: 342.74M 行|lines, 2000000 k-mers
2026-01-19 23:19:00.197 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.73M filtered hits (保留率|retention: 100.0%)
2026-01-19 23:19:33.760 - INFO - 批次36过滤完成|Batch 36 filtering completed
2026-01-19 23:19:33.760 - INFO - ============================================================
2026-01-19 23:19:33.760 - INFO - 处理批次|Processing batch 37/39
2026-01-19 23:19:33.760 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_037.fa
2026-01-19 23:19:33.760 - INFO - ============================================================
2026-01-19 23:19:33.760 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 23:20:54.345 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 37)
2026-01-19 23:20:54.345 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 23:20:54.345 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 23:21:29.393 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 23:22:04.367 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 23:22:39.356 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 23:23:14.325 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 23:23:49.402 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 23:24:24.526 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 23:24:59.639 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 23:25:36.895 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 23:26:14.752 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 23:26:50.019 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 23:27:25.381 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 23:28:04.027 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 23:28:39.361 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 23:29:18.996 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 23:29:54.407 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 23:30:29.828 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 23:31:05.253 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 23:31:45.919 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 23:32:21.394 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 23:32:56.879 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 23:33:32.364 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 23:34:14.476 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 23:34:50.016 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 23:35:25.517 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 23:36:00.975 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 23:36:36.473 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 23:37:11.955 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 23:37:55.721 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 23:38:31.195 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 23:39:06.672 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 23:39:42.219 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 23:40:17.724 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 23:40:53.221 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 23:41:22.524 - INFO - SAM文件读取完成|SAM file reading completed: 338.26M 行|lines, 2000000 k-mers
2026-01-19 23:41:59.927 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.76M filtered hits (保留率|retention: 100.0%)
2026-01-19 23:42:33.096 - INFO - 批次37过滤完成|Batch 37 filtering completed
2026-01-19 23:42:33.096 - INFO - ============================================================
2026-01-19 23:42:33.096 - INFO - 处理批次|Processing batch 38/39
2026-01-19 23:42:33.096 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_038.fa
2026-01-19 23:42:33.096 - INFO - ============================================================
2026-01-19 23:42:33.096 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 23:43:53.710 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 38)
2026-01-19 23:43:53.710 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 23:43:53.710 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 23:44:29.529 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 23:45:05.748 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 23:45:41.528 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 23:46:18.592 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 23:46:55.216 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 23:47:30.559 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 23:48:07.605 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 23:48:45.211 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 23:49:20.517 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 23:49:58.832 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 23:50:34.263 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 23:51:09.708 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 23:51:48.801 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 23:52:24.272 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 23:52:59.732 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 23:53:39.824 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 23:54:15.293 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 23:54:50.821 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 23:55:26.268 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 23:56:07.577 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 23:56:43.102 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 23:57:18.558 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 23:57:54.101 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 23:58:36.875 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 23:59:12.455 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 23:59:47.911 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-20 00:00:23.443 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-20 00:00:58.988 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-20 00:01:34.625 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-20 00:02:19.236 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-20 00:02:54.841 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-20 00:03:30.384 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-20 00:04:05.995 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-20 00:04:41.502 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-20 00:04:58.083 - INFO - SAM文件读取完成|SAM file reading completed: 344.65M 行|lines, 2000000 k-mers
2026-01-20 00:05:35.987 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.75M filtered hits (保留率|retention: 100.0%)
2026-01-20 00:06:09.474 - INFO - 批次38过滤完成|Batch 38 filtering completed
2026-01-20 00:06:09.474 - INFO - ============================================================
2026-01-20 00:06:09.474 - INFO - 处理批次|Processing batch 39/39
2026-01-20 00:06:09.474 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_039.fa
2026-01-20 00:06:09.474 - INFO - ============================================================
2026-01-20 00:06:09.474 - INFO - 运行BWA mem|Running BWA mem
2026-01-20 00:07:04.344 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 39)
2026-01-20 00:07:04.344 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-20 00:07:04.344 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-20 00:07:39.351 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-20 00:08:14.251 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-20 00:08:49.921 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-20 00:09:26.852 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-20 00:10:03.318 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-20 00:10:38.587 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-20 00:11:15.529 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-20 00:11:53.059 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-20 00:12:28.435 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-20 00:13:06.719 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-20 00:13:42.059 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-20 00:14:17.434 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-20 00:14:56.531 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-20 00:15:31.935 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-20 00:16:07.366 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-20 00:16:47.450 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-20 00:17:22.859 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-20 00:17:58.295 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-20 00:18:33.768 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-20 00:19:15.063 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-20 00:19:50.561 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-20 00:20:26.039 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-20 00:21:01.577 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-20 00:21:13.800 - INFO - SAM文件读取完成|SAM file reading completed: 233.46M 行|lines, 1371814 k-mers
2026-01-20 00:21:39.516 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 4.62M filtered hits (保留率|retention: 100.0%)
2026-01-20 00:22:02.537 - INFO - 批次39过滤完成|Batch 39 filtering completed
2026-01-20 00:22:02.537 - INFO - ============================================================
2026-01-20 00:22:02.537 - INFO - 合并批次结果|Merging batch results: 39 个批次文件|batch files
2026-01-20 00:22:02.537 - INFO - ============================================================
2026-01-20 00:22:26.287 - INFO - 合并完成|Merge completed: output/07_post_gwas_bwa/all_kmers_alignment_result.txt
2026-01-20 00:22:26.341 - INFO - 清理批次目录|Cleaned batch directory: output/07_post_gwas_bwa/batches
2026-01-20 00:22:26.341 - INFO - 生成GWAS格式文件|Generating GWAS format files
2026-01-20 00:22:26.341 - INFO - 采用智能全hit模式（保留bitscore相等的所有重复位点）|Using smart all-hits mode (keep all duplicate loci with equal bitscore)
2026-01-20 00:22:26.341 - INFO - 显著阈值|Significance threshold: p < 1e-05
2026-01-20 00:22:26.341 - INFO - 抽样策略：p >= 1e-05 每条染色体随机抽样10%
2026-01-20 00:22:26.341 - INFO - 排序策略：按染色体编号 + 物理位置排序|Sorting: by chromosome number + physical position
2026-01-20 01:47:22.125 - INFO - 文件生成完成|Files generated:
2026-01-20 01:47:22.126 - INFO - 
2026-01-20 01:47:22.126 - INFO - 1. 显著位点文件|Significant loci file:
2026-01-20 01:47:22.126 - INFO -    文件|File: output/07_post_gwas_bwa/kmer_gwas_significant.txt
2026-01-20 01:47:22.126 - INFO -    位点数|Loci count: 1
2026-01-20 01:47:22.126 - INFO -    k-mer数|k-mer count: 1
2026-01-20 01:47:22.126 - INFO - 
2026-01-20 01:47:22.126 - INFO - 2. 所有位点文件（含抽样）|All loci file (with sampling):
2026-01-20 01:47:22.126 - INFO -    文件|File: output/07_post_gwas_bwa/kmer_gwas_all_sampled.txt
2026-01-20 01:47:22.126 - INFO -    位点数|Loci count: 26146655
2026-01-20 01:47:28.334 - INFO -    k-mer数|k-mer count: 7739010
2026-01-20 01:47:28.334 - INFO -      其中显著|Including significant: 1
2026-01-20 01:47:28.334 - INFO -      抽样|Sampled from non-significant: 7739009
2026-01-20 01:47:28.334 - INFO - 
2026-01-20 01:47:28.334 - INFO - 3. 所有位点文件（不抽样，完整数据）|All loci file (unsampled, complete):
2026-01-20 01:47:28.334 - INFO -    文件|File: output/07_post_gwas_bwa/kmer_gwas_all.txt
2026-01-20 01:47:28.334 - INFO -    位点数|Loci count: 261429712
2026-01-20 01:47:59.915 - INFO -    k-mer数|k-mer count: 77371814
2026-01-20 01:47:59.915 - INFO -      其中显著|Including significant: 1
2026-01-20 01:47:59.915 - INFO -      非显著（全部）|Non-significant (all): 77371813
2026-01-20 01:53:54.209 - INFO - Post-GWAS分析完成|Post-GWAS analysis completed
2026-01-20 01:53:54.210 - INFO - 
2026-01-20 01:53:54.210 - INFO - ============================================================
2026-01-20 01:53:54.210 - INFO - 开始基因注释|Starting gene annotation
2026-01-20 01:53:54.210 - INFO - ============================================================
2026-01-20 01:53:54.225 - INFO - 生成基因注释文件 (p < 1e-05, window=200kb)|Generating gene annotation file
2026-01-20 01:53:54.225 - INFO - 解析GFF文件|Parsing GFF file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/19.第一批369个有表型的样品去冗余做kmer-GWAS-分级作为表型/genome.gff3
2026-01-20 01:53:54.225 - INFO - 解析GFF文件|Parsing GFF file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/19.第一批369个有表型的样品去冗余做kmer-GWAS-分级作为表型/genome.gff3
2026-01-20 01:53:56.504 - INFO - 解析完成|Parsed: 969.90K 个基因特征|gene features on 20 条染色体|chromosomes
2026-01-20 01:53:56.504 - INFO - 读取k-mer映射|Reading k-mer mapping
2026-01-20 01:54:59.451 - INFO - 查找显著位点附近的基因|Finding genes near significant loci
2026-01-20 02:00:21.334 - INFO - 基因注释完成|Gene annotation completed
2026-01-20 02:00:21.334 - INFO -   总k-mer位点|Total k-mer loci: 261.43M
2026-01-20 02:00:21.334 - INFO -   显著位点（p < 1e-05）|Significant loci (p < 1e-05): 1.00
2026-01-20 02:00:21.334 - INFO -   有注释的位点|Annotated loci: 1.00
2026-01-20 02:00:21.334 - INFO - 文件已保存|File saved: output/07_post_gwas_bwa/kmer_gene_annotation_pval_1e-05_window_200kb.txt
2026-01-20 02:00:24.591 - INFO - 
2026-01-20 02:00:24.591 - INFO - 基因注释文件|Gene annotation file: output/07_post_gwas_bwa/kmer_gene_annotation_pval_1e-05_window_200kb.txt
2026-01-20 02:00:24.591 - INFO - 
============================================================
2026-01-20 02:00:24.591 - INFO - KMERIA完整分析流程全部完成|KMERIA complete analysis pipeline finished
2026-01-20 02:00:24.591 - INFO - ============================================================

2026-01-20 02:00:24.655 - INFO - 命令日志已保存|Commands log saved: output/commands_log.json
