2026-02-05 18:32:24.337 - INFO - ====================================================================================================
2026-02-05 18:32:24.337 - INFO -  Kmer丰度转VCF工具|Kmer Abundance to VCF Converter
2026-02-05 18:32:24.337 - INFO - ====================================================================================================
2026-02-05 18:32:24.337 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/kmer_matrix_with_header.txt
2026-02-05 18:32:24.337 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/soybean_181_samples.vcf.gz
2026-02-05 18:32:24.337 - INFO - 样本数|Number of samples: 181
2026-02-05 18:32:24.351 - INFO - 运行模式|Running mode: 快速模式（单次遍历）|Fast mode (single pass)
2026-02-05 18:32:24.351 - INFO - 染色体数量|Chromosome count: 20
2026-02-05 18:32:24.351 - INFO - 
2026-02-05 18:32:24.351 - INFO - ====================================================================================================
2026-02-05 18:32:24.351 - INFO -  快速模式转换（单次遍历）|Fast Mode Conversion (Single Pass)
2026-02-05 18:32:24.351 - INFO - ====================================================================================================
2026-02-05 18:32:24.351 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/kmer_matrix_with_header.txt
2026-02-05 18:32:24.351 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/soybean_181_samples.vcf.gz
2026-02-05 18:32:24.351 - INFO - 用户指定染色体数量|User-specified chromosome count: 20
2026-02-05 18:32:24.351 - INFO - 
2026-02-05 18:32:24.353 - INFO - 样本数量|Number of samples: 181
2026-02-05 18:32:24.353 - INFO - 预估kmer总数|Estimated total kmers: 17,341,634,442
2026-02-05 18:32:24.353 - INFO - 用户指定染色体数量|User-specified chromosome count: 20
2026-02-05 18:32:24.353 - INFO - 每条染色体平均长度|Average length per chromosome: 867,081,722
2026-02-05 18:32:24.353 - INFO - 
2026-02-05 18:32:24.353 - INFO - 开始转换数据行|Starting data line conversion...
2026-02-05 18:32:40.269 - INFO - 已处理|Processed: 1,000,000 kmers, 输出|output: 999,999
2026-02-06 12:04:08.049 - INFO - 已处理|Processed: 3,929,000,000 kmers, 输出|output: 3,928,999,999
2026-02-06 12:04:24.169 - INFO - 已处理|Processed: 3,930,000,000 kmers, 输出|output: 3,929,999,999
2026-02-06 12:04:40.460 - INFO - 已处理|Processed: 3,931,000,000 kmers, 输出|output: 3,930,999,999
2026-02-06 12:04:56.583 - INFO - 已处理|Processed: 3,932,000,000 kmers, 输出|output: 3,931,999,999
2026-02-06 12:05:13.259 - INFO - 已处理|Processed: 3,933,000,000 kmers, 输出|output: 3,932,999,999
2026-02-06 12:05:29.753 - INFO - 已处理|Processed: 3,934,000,000 kmers, 输出|output: 3,933,999,999
2026-02-06 12:05:46.132 - INFO - 已处理|Processed: 3,935,000,000 kmers, 输出|output: 3,934,999,999
2026-02-06 12:06:02.251 - INFO - 已处理|Processed: 3,936,000,000 kmers, 输出|output: 3,935,999,999
2026-02-06 12:06:18.406 - INFO - 已处理|Processed: 3,937,000,000 kmers, 输出|output: 3,936,999,999
2026-02-06 12:06:34.772 - INFO - 已处理|Processed: 3,938,000,000 kmers, 输出|output: 3,937,999,999
2026-02-06 12:06:50.888 - INFO - 已处理|Processed: 3,939,000,000 kmers, 输出|output: 3,938,999,999
2026-02-06 12:07:07.012 - INFO - 已处理|Processed: 3,940,000,000 kmers, 输出|output: 3,939,999,999
2026-02-06 12:07:23.242 - INFO - 已处理|Processed: 3,941,000,000 kmers, 输出|output: 3,940,999,999
2026-02-06 12:07:39.364 - INFO - 已处理|Processed: 3,942,000,000 kmers, 输出|output: 3,941,999,999
2026-02-06 12:07:56.149 - INFO - 已处理|Processed: 3,943,000,000 kmers, 输出|output: 3,942,999,999
2026-02-06 12:08:12.258 - INFO - 已处理|Processed: 3,944,000,000 kmers, 输出|output: 3,943,999,999
2026-02-06 12:08:28.369 - INFO - 已处理|Processed: 3,945,000,000 kmers, 输出|output: 3,944,999,999
2026-02-06 12:08:44.499 - INFO - 已处理|Processed: 3,946,000,000 kmers, 输出|output: 3,945,999,999
2026-02-06 12:09:00.593 - INFO - 已处理|Processed: 3,947,000,000 kmers, 输出|output: 3,946,999,999
2026-02-06 12:09:16.720 - INFO - 已处理|Processed: 3,948,000,000 kmers, 输出|output: 3,947,999,999
2026-02-06 12:09:33.126 - INFO - 已处理|Processed: 3,949,000,000 kmers, 输出|output: 3,948,999,999
2026-02-06 12:09:49.225 - INFO - 已处理|Processed: 3,950,000,000 kmers, 输出|output: 3,949,999,999
2026-02-06 12:10:05.439 - INFO - 已处理|Processed: 3,951,000,000 kmers, 输出|output: 3,950,999,999
2026-02-06 12:10:21.556 - INFO - 已处理|Processed: 3,952,000,000 kmers, 输出|output: 3,951,999,999
2026-02-06 12:10:37.671 - INFO - 已处理|Processed: 3,953,000,000 kmers, 输出|output: 3,952,999,999
2026-02-06 12:10:53.768 - INFO - 已处理|Processed: 3,954,000,000 kmers, 输出|output: 3,953,999,999
2026-02-06 12:11:09.870 - INFO - 已处理|Processed: 3,955,000,000 kmers, 输出|output: 3,954,999,999
2026-02-06 12:11:25.968 - INFO - 已处理|Processed: 3,956,000,000 kmers, 输出|output: 3,955,999,999
2026-02-06 12:11:42.549 - INFO - 已处理|Processed: 3,957,000,000 kmers, 输出|output: 3,956,999,999
2026-02-06 12:11:59.543 - INFO - 已处理|Processed: 3,958,000,000 kmers, 输出|output: 3,957,999,999
2026-02-06 12:12:15.641 - INFO - 已处理|Processed: 3,959,000,000 kmers, 输出|output: 3,958,999,999
2026-02-06 12:12:31.850 - INFO - 已处理|Processed: 3,960,000,000 kmers, 输出|output: 3,959,999,999
2026-02-06 12:12:48.331 - INFO - 已处理|Processed: 3,961,000,000 kmers, 输出|output: 3,960,999,999
2026-02-06 12:13:04.441 - INFO - 已处理|Processed: 3,962,000,000 kmers, 输出|output: 3,961,999,999
2026-02-06 12:13:21.120 - INFO - 已处理|Processed: 3,963,000,000 kmers, 输出|output: 3,962,999,999
2026-02-06 12:13:37.241 - INFO - 已处理|Processed: 3,964,000,000 kmers, 输出|output: 3,963,999,999
2026-02-06 12:13:53.529 - INFO - 已处理|Processed: 3,965,000,000 kmers, 输出|output: 3,964,999,999
2026-02-06 12:14:09.771 - INFO - 已处理|Processed: 3,966,000,000 kmers, 输出|output: 3,965,999,999
2026-02-06 12:14:25.891 - INFO - 已处理|Processed: 3,967,000,000 kmers, 输出|output: 3,966,999,999
2026-02-06 12:14:42.002 - INFO - 已处理|Processed: 3,968,000,000 kmers, 输出|output: 3,967,999,999
2026-02-06 12:14:58.169 - INFO - 已处理|Processed: 3,969,000,000 kmers, 输出|output: 3,968,999,999
2026-02-06 12:15:14.299 - INFO - 已处理|Processed: 3,970,000,000 kmers, 输出|output: 3,969,999,999
2026-02-06 12:15:30.411 - INFO - 已处理|Processed: 3,971,000,000 kmers, 输出|output: 3,970,999,999
2026-02-06 12:15:46.520 - INFO - 已处理|Processed: 3,972,000,000 kmers, 输出|output: 3,971,999,999
2026-02-06 12:16:02.654 - INFO - 已处理|Processed: 3,973,000,000 kmers, 输出|output: 3,972,999,999
2026-02-06 12:16:18.908 - INFO - 已处理|Processed: 3,974,000,000 kmers, 输出|output: 3,973,999,999
2026-02-06 12:16:35.654 - INFO - 已处理|Processed: 3,975,000,000 kmers, 输出|output: 3,974,999,999
2026-02-06 12:16:51.826 - INFO - 已处理|Processed: 3,976,000,000 kmers, 输出|output: 3,975,999,999
2026-02-06 12:17:08.190 - INFO - 已处理|Processed: 3,977,000,000 kmers, 输出|output: 3,976,999,999
2026-02-06 12:17:24.363 - INFO - 已处理|Processed: 3,978,000,000 kmers, 输出|output: 3,977,999,999
2026-02-06 12:17:40.626 - INFO - 已处理|Processed: 3,979,000,000 kmers, 输出|output: 3,978,999,999
2026-02-06 12:17:56.746 - INFO - 已处理|Processed: 3,980,000,000 kmers, 输出|output: 3,979,999,999
2026-02-06 12:18:12.872 - INFO - 已处理|Processed: 3,981,000,000 kmers, 输出|output: 3,980,999,999
2026-02-06 12:18:29.027 - INFO - 已处理|Processed: 3,982,000,000 kmers, 输出|output: 3,981,999,999
2026-02-06 12:18:45.311 - INFO - 已处理|Processed: 3,983,000,000 kmers, 输出|output: 3,982,999,999
2026-02-06 12:19:01.433 - INFO - 已处理|Processed: 3,984,000,000 kmers, 输出|output: 3,983,999,999
2026-02-06 12:19:17.555 - INFO - 已处理|Processed: 3,985,000,000 kmers, 输出|output: 3,984,999,999
2026-02-06 12:19:33.675 - INFO - 已处理|Processed: 3,986,000,000 kmers, 输出|output: 3,985,999,999
2026-02-06 12:19:49.799 - INFO - 已处理|Processed: 3,987,000,000 kmers, 输出|output: 3,986,999,999
2026-02-06 12:20:06.242 - INFO - 已处理|Processed: 3,988,000,000 kmers, 输出|output: 3,987,999,999
2026-02-06 12:20:22.366 - INFO - 已处理|Processed: 3,989,000,000 kmers, 输出|output: 3,988,999,999
2026-02-06 12:20:38.493 - INFO - 已处理|Processed: 3,990,000,000 kmers, 输出|output: 3,989,999,999
2026-02-06 12:20:54.902 - INFO - 已处理|Processed: 3,991,000,000 kmers, 输出|output: 3,990,999,999
2026-02-06 12:21:11.025 - INFO - 已处理|Processed: 3,992,000,000 kmers, 输出|output: 3,991,999,999
2026-02-06 12:21:27.156 - INFO - 已处理|Processed: 3,993,000,000 kmers, 输出|output: 3,992,999,999
2026-02-06 12:21:43.279 - INFO - 已处理|Processed: 3,994,000,000 kmers, 输出|output: 3,993,999,999
2026-02-06 12:21:59.423 - INFO - 已处理|Processed: 3,995,000,000 kmers, 输出|output: 3,994,999,999
2026-02-06 12:22:15.545 - INFO - 已处理|Processed: 3,996,000,000 kmers, 输出|output: 3,995,999,999
2026-02-06 12:22:31.688 - INFO - 已处理|Processed: 3,997,000,000 kmers, 输出|output: 3,996,999,999
2026-02-06 12:22:47.818 - INFO - 已处理|Processed: 3,998,000,000 kmers, 输出|output: 3,997,999,999
2026-02-06 12:23:03.944 - INFO - 已处理|Processed: 3,999,000,000 kmers, 输出|output: 3,998,999,999
2026-02-06 12:23:20.092 - INFO - 已处理|Processed: 4,000,000,000 kmers, 输出|output: 3,999,999,999
2026-02-06 12:23:36.219 - INFO - 已处理|Processed: 4,001,000,000 kmers, 输出|output: 4,000,999,999
2026-02-06 12:23:52.352 - INFO - 已处理|Processed: 4,002,000,000 kmers, 输出|output: 4,001,999,999
2026-02-06 12:24:08.740 - INFO - 已处理|Processed: 4,003,000,000 kmers, 输出|output: 4,002,999,999
2026-02-06 12:24:24.877 - INFO - 已处理|Processed: 4,004,000,000 kmers, 输出|output: 4,003,999,999
2026-02-06 12:24:41.029 - INFO - 已处理|Processed: 4,005,000,000 kmers, 输出|output: 4,004,999,999
2026-02-06 12:24:57.162 - INFO - 已处理|Processed: 4,006,000,000 kmers, 输出|output: 4,005,999,999
2026-02-06 12:25:13.299 - INFO - 已处理|Processed: 4,007,000,000 kmers, 输出|output: 4,006,999,999
2026-02-06 12:25:29.428 - INFO - 已处理|Processed: 4,008,000,000 kmers, 输出|output: 4,007,999,999
2026-02-06 12:25:45.562 - INFO - 已处理|Processed: 4,009,000,000 kmers, 输出|output: 4,008,999,999
2026-02-06 12:26:01.687 - INFO - 已处理|Processed: 4,010,000,000 kmers, 输出|output: 4,009,999,999
2026-02-06 12:26:17.815 - INFO - 已处理|Processed: 4,011,000,000 kmers, 输出|output: 4,010,999,999
2026-02-06 12:26:33.955 - INFO - 已处理|Processed: 4,012,000,000 kmers, 输出|output: 4,011,999,999
2026-02-06 12:26:50.394 - INFO - 已处理|Processed: 4,013,000,000 kmers, 输出|output: 4,012,999,999
2026-02-06 12:27:06.524 - INFO - 已处理|Processed: 4,014,000,000 kmers, 输出|output: 4,013,999,999
2026-02-06 12:27:22.644 - INFO - 已处理|Processed: 4,015,000,000 kmers, 输出|output: 4,014,999,999
2026-02-06 12:27:38.766 - INFO - 已处理|Processed: 4,016,000,000 kmers, 输出|output: 4,015,999,999
2026-02-06 12:27:54.892 - INFO - 已处理|Processed: 4,017,000,000 kmers, 输出|output: 4,016,999,999
2026-02-06 12:28:11.016 - INFO - 已处理|Processed: 4,018,000,000 kmers, 输出|output: 4,017,999,999
2026-02-06 12:28:27.147 - INFO - 已处理|Processed: 4,019,000,000 kmers, 输出|output: 4,018,999,999
2026-02-06 12:28:43.270 - INFO - 已处理|Processed: 4,020,000,000 kmers, 输出|output: 4,019,999,999
2026-02-06 12:28:59.794 - INFO - 已处理|Processed: 4,021,000,000 kmers, 输出|output: 4,020,999,999
2026-02-06 12:29:15.932 - INFO - 已处理|Processed: 4,022,000,000 kmers, 输出|output: 4,021,999,999
2026-02-06 12:29:32.056 - INFO - 已处理|Processed: 4,023,000,000 kmers, 输出|output: 4,022,999,999
2026-02-06 12:29:48.277 - INFO - 已处理|Processed: 4,024,000,000 kmers, 输出|output: 4,023,999,999
2026-02-06 12:30:04.399 - INFO - 已处理|Processed: 4,025,000,000 kmers, 输出|output: 4,024,999,999
2026-02-06 12:30:20.510 - INFO - 已处理|Processed: 4,026,000,000 kmers, 输出|output: 4,025,999,999
2026-02-06 12:30:36.639 - INFO - 已处理|Processed: 4,027,000,000 kmers, 输出|output: 4,026,999,999
2026-02-06 12:30:52.962 - INFO - 已处理|Processed: 4,028,000,000 kmers, 输出|output: 4,027,999,999
2026-02-06 12:31:09.089 - INFO - 已处理|Processed: 4,029,000,000 kmers, 输出|output: 4,028,999,999
2026-02-06 12:31:25.291 - INFO - 已处理|Processed: 4,030,000,000 kmers, 输出|output: 4,029,999,999
2026-02-06 12:31:41.812 - INFO - 已处理|Processed: 4,031,000,000 kmers, 输出|output: 4,030,999,999
2026-02-06 12:31:57.997 - INFO - 已处理|Processed: 4,032,000,000 kmers, 输出|output: 4,031,999,999
2026-02-06 12:32:14.127 - INFO - 已处理|Processed: 4,033,000,000 kmers, 输出|output: 4,032,999,999
2026-02-06 12:32:30.240 - INFO - 已处理|Processed: 4,034,000,000 kmers, 输出|output: 4,033,999,999
2026-02-06 12:32:46.342 - INFO - 已处理|Processed: 4,035,000,000 kmers, 输出|output: 4,034,999,999
2026-02-06 12:33:02.449 - INFO - 已处理|Processed: 4,036,000,000 kmers, 输出|output: 4,035,999,999
2026-02-06 12:33:18.552 - INFO - 已处理|Processed: 4,037,000,000 kmers, 输出|output: 4,036,999,999
2026-02-06 12:33:34.663 - INFO - 已处理|Processed: 4,038,000,000 kmers, 输出|output: 4,037,999,999
2026-02-06 12:33:50.779 - INFO - 已处理|Processed: 4,039,000,000 kmers, 输出|output: 4,038,999,999
2026-02-06 12:34:06.877 - INFO - 已处理|Processed: 4,040,000,000 kmers, 输出|output: 4,039,999,999
2026-02-06 12:34:23.152 - INFO - 已处理|Processed: 4,041,000,000 kmers, 输出|output: 4,040,999,999
2026-02-06 12:34:39.357 - INFO - 已处理|Processed: 4,042,000,000 kmers, 输出|output: 4,041,999,999
2026-02-06 12:34:55.462 - INFO - 已处理|Processed: 4,043,000,000 kmers, 输出|output: 4,042,999,999
2026-02-06 12:35:11.574 - INFO - 已处理|Processed: 4,044,000,000 kmers, 输出|output: 4,043,999,999
2026-02-06 12:35:27.676 - INFO - 已处理|Processed: 4,045,000,000 kmers, 输出|output: 4,044,999,999
2026-02-06 12:35:43.820 - INFO - 已处理|Processed: 4,046,000,000 kmers, 输出|output: 4,045,999,999
2026-02-06 12:35:59.942 - INFO - 已处理|Processed: 4,047,000,000 kmers, 输出|output: 4,046,999,999
2026-02-06 12:36:16.068 - INFO - 已处理|Processed: 4,048,000,000 kmers, 输出|output: 4,047,999,999
2026-02-06 12:36:32.293 - INFO - 已处理|Processed: 4,049,000,000 kmers, 输出|output: 4,048,999,999
2026-02-06 12:36:48.431 - INFO - 已处理|Processed: 4,050,000,000 kmers, 输出|output: 4,049,999,999
2026-02-06 12:37:04.560 - INFO - 已处理|Processed: 4,051,000,000 kmers, 输出|output: 4,050,999,999
2026-02-06 12:37:20.688 - INFO - 已处理|Processed: 4,052,000,000 kmers, 输出|output: 4,051,999,999
2026-02-06 12:37:36.823 - INFO - 已处理|Processed: 4,053,000,000 kmers, 输出|output: 4,052,999,999
2026-02-06 12:37:52.950 - INFO - 已处理|Processed: 4,054,000,000 kmers, 输出|output: 4,053,999,999
2026-02-06 12:38:09.222 - INFO - 已处理|Processed: 4,055,000,000 kmers, 输出|output: 4,054,999,999
2026-02-06 12:38:25.346 - INFO - 已处理|Processed: 4,056,000,000 kmers, 输出|output: 4,055,999,999
2026-02-06 12:38:41.479 - INFO - 已处理|Processed: 4,057,000,000 kmers, 输出|output: 4,056,999,999
2026-02-06 12:38:57.606 - INFO - 已处理|Processed: 4,058,000,000 kmers, 输出|output: 4,057,999,999
2026-02-06 12:39:13.747 - INFO - 已处理|Processed: 4,059,000,000 kmers, 输出|output: 4,058,999,999
2026-02-06 12:39:29.978 - INFO - 已处理|Processed: 4,060,000,000 kmers, 输出|output: 4,059,999,999
2026-02-06 12:39:46.217 - INFO - 已处理|Processed: 4,061,000,000 kmers, 输出|output: 4,060,999,999
2026-02-06 12:40:02.574 - INFO - 已处理|Processed: 4,062,000,000 kmers, 输出|output: 4,061,999,999
2026-02-06 12:40:18.713 - INFO - 已处理|Processed: 4,063,000,000 kmers, 输出|output: 4,062,999,999
2026-02-06 12:40:34.853 - INFO - 已处理|Processed: 4,064,000,000 kmers, 输出|output: 4,063,999,999
2026-02-06 12:40:51.050 - INFO - 已处理|Processed: 4,065,000,000 kmers, 输出|output: 4,064,999,999
2026-02-06 12:41:07.181 - INFO - 已处理|Processed: 4,066,000,000 kmers, 输出|output: 4,065,999,999
2026-02-06 12:41:23.313 - INFO - 已处理|Processed: 4,067,000,000 kmers, 输出|output: 4,066,999,999
2026-02-06 12:41:39.445 - INFO - 已处理|Processed: 4,068,000,000 kmers, 输出|output: 4,067,999,999
2026-02-06 12:41:55.709 - INFO - 已处理|Processed: 4,069,000,000 kmers, 输出|output: 4,068,999,999
2026-02-06 12:42:12.524 - INFO - 已处理|Processed: 4,070,000,000 kmers, 输出|output: 4,069,999,999
2026-02-06 12:42:28.818 - INFO - 已处理|Processed: 4,071,000,000 kmers, 输出|output: 4,070,999,999
2026-02-06 12:42:45.071 - INFO - 已处理|Processed: 4,072,000,000 kmers, 输出|output: 4,071,999,999
2026-02-06 12:43:01.225 - INFO - 已处理|Processed: 4,073,000,000 kmers, 输出|output: 4,072,999,999
2026-02-06 12:43:17.360 - INFO - 已处理|Processed: 4,074,000,000 kmers, 输出|output: 4,073,999,999
2026-02-06 12:43:33.496 - INFO - 已处理|Processed: 4,075,000,000 kmers, 输出|output: 4,074,999,999
2026-02-06 12:43:49.620 - INFO - 已处理|Processed: 4,076,000,000 kmers, 输出|output: 4,075,999,999
2026-02-06 12:44:05.749 - INFO - 已处理|Processed: 4,077,000,000 kmers, 输出|output: 4,076,999,999
2026-02-06 12:44:21.947 - INFO - 已处理|Processed: 4,078,000,000 kmers, 输出|output: 4,077,999,999
2026-02-06 12:44:38.083 - INFO - 已处理|Processed: 4,079,000,000 kmers, 输出|output: 4,078,999,999
2026-02-06 12:44:54.206 - INFO - 已处理|Processed: 4,080,000,000 kmers, 输出|output: 4,079,999,999
2026-02-06 12:45:10.762 - INFO - 已处理|Processed: 4,081,000,000 kmers, 输出|output: 4,080,999,999
2026-02-06 12:45:26.884 - INFO - 已处理|Processed: 4,082,000,000 kmers, 输出|output: 4,081,999,999
2026-02-06 12:45:43.090 - INFO - 已处理|Processed: 4,083,000,000 kmers, 输出|output: 4,082,999,999
2026-02-06 12:45:59.637 - INFO - 已处理|Processed: 4,084,000,000 kmers, 输出|output: 4,083,999,999
2026-02-06 12:46:15.774 - INFO - 已处理|Processed: 4,085,000,000 kmers, 输出|output: 4,084,999,999
2026-02-06 12:46:32.119 - INFO - 已处理|Processed: 4,086,000,000 kmers, 输出|output: 4,085,999,999
2026-02-06 12:46:48.248 - INFO - 已处理|Processed: 4,087,000,000 kmers, 输出|output: 4,086,999,999
2026-02-06 12:47:04.405 - INFO - 已处理|Processed: 4,088,000,000 kmers, 输出|output: 4,087,999,999
2026-02-06 12:47:20.532 - INFO - 已处理|Processed: 4,089,000,000 kmers, 输出|output: 4,088,999,999
2026-02-06 12:47:36.678 - INFO - 已处理|Processed: 4,090,000,000 kmers, 输出|output: 4,089,999,999
2026-02-06 12:47:52.806 - INFO - 已处理|Processed: 4,091,000,000 kmers, 输出|output: 4,090,999,999
2026-02-06 12:48:08.939 - INFO - 已处理|Processed: 4,092,000,000 kmers, 输出|output: 4,091,999,999
2026-02-06 12:48:25.070 - INFO - 已处理|Processed: 4,093,000,000 kmers, 输出|output: 4,092,999,999
2026-02-06 12:48:41.199 - INFO - 已处理|Processed: 4,094,000,000 kmers, 输出|output: 4,093,999,999
2026-02-06 12:48:58.160 - INFO - 已处理|Processed: 4,095,000,000 kmers, 输出|output: 4,094,999,999
2026-02-06 12:49:14.288 - INFO - 已处理|Processed: 4,096,000,000 kmers, 输出|output: 4,095,999,999
2026-02-06 12:49:30.411 - INFO - 已处理|Processed: 4,097,000,000 kmers, 输出|output: 4,096,999,999
2026-02-06 12:49:46.684 - INFO - 已处理|Processed: 4,098,000,000 kmers, 输出|output: 4,097,999,999
2026-02-06 12:50:02.994 - INFO - 已处理|Processed: 4,099,000,000 kmers, 输出|output: 4,098,999,999
2026-02-06 12:50:19.125 - INFO - 已处理|Processed: 4,100,000,000 kmers, 输出|output: 4,099,999,999
2026-02-06 12:50:35.257 - INFO - 已处理|Processed: 4,101,000,000 kmers, 输出|output: 4,100,999,999
2026-02-06 12:50:51.396 - INFO - 已处理|Processed: 4,102,000,000 kmers, 输出|output: 4,101,999,999
2026-02-06 12:51:07.529 - INFO - 已处理|Processed: 4,103,000,000 kmers, 输出|output: 4,102,999,999
2026-02-06 12:51:23.687 - INFO - 已处理|Processed: 4,104,000,000 kmers, 输出|output: 4,103,999,999
2026-02-06 12:51:39.996 - INFO - 已处理|Processed: 4,105,000,000 kmers, 输出|output: 4,104,999,999
2026-02-06 12:51:56.347 - INFO - 已处理|Processed: 4,106,000,000 kmers, 输出|output: 4,105,999,999
2026-02-06 12:52:12.489 - INFO - 已处理|Processed: 4,107,000,000 kmers, 输出|output: 4,106,999,999
2026-02-06 12:52:28.615 - INFO - 已处理|Processed: 4,108,000,000 kmers, 输出|output: 4,107,999,999
2026-02-06 12:52:44.736 - INFO - 已处理|Processed: 4,109,000,000 kmers, 输出|output: 4,108,999,999
2026-02-06 12:53:00.861 - INFO - 已处理|Processed: 4,110,000,000 kmers, 输出|output: 4,109,999,999
2026-02-06 12:53:16.988 - INFO - 已处理|Processed: 4,111,000,000 kmers, 输出|output: 4,110,999,999
2026-02-06 12:53:33.117 - INFO - 已处理|Processed: 4,112,000,000 kmers, 输出|output: 4,111,999,999
2026-02-06 12:53:49.237 - INFO - 已处理|Processed: 4,113,000,000 kmers, 输出|output: 4,112,999,999
2026-02-06 12:54:05.370 - INFO - 已处理|Processed: 4,114,000,000 kmers, 输出|output: 4,113,999,999
2026-02-06 12:54:21.633 - INFO - 已处理|Processed: 4,115,000,000 kmers, 输出|output: 4,114,999,999
2026-02-06 12:54:37.760 - INFO - 已处理|Processed: 4,116,000,000 kmers, 输出|output: 4,115,999,999
2026-02-06 12:54:54.044 - INFO - 已处理|Processed: 4,117,000,000 kmers, 输出|output: 4,116,999,999
2026-02-06 12:55:10.158 - INFO - 已处理|Processed: 4,118,000,000 kmers, 输出|output: 4,117,999,999
2026-02-06 12:55:26.283 - INFO - 已处理|Processed: 4,119,000,000 kmers, 输出|output: 4,118,999,999
2026-02-06 12:55:42.633 - INFO - 已处理|Processed: 4,120,000,000 kmers, 输出|output: 4,119,999,999
2026-02-06 12:55:58.744 - INFO - 已处理|Processed: 4,121,000,000 kmers, 输出|output: 4,120,999,999
2026-02-06 12:56:14.933 - INFO - 已处理|Processed: 4,122,000,000 kmers, 输出|output: 4,121,999,999
2026-02-06 12:56:31.044 - INFO - 已处理|Processed: 4,123,000,000 kmers, 输出|output: 4,122,999,999
2026-02-06 12:56:47.158 - INFO - 已处理|Processed: 4,124,000,000 kmers, 输出|output: 4,123,999,999
2026-02-06 12:57:03.389 - INFO - 已处理|Processed: 4,125,000,000 kmers, 输出|output: 4,124,999,999
2026-02-06 12:57:19.504 - INFO - 已处理|Processed: 4,126,000,000 kmers, 输出|output: 4,125,999,999
2026-02-06 12:57:35.631 - INFO - 已处理|Processed: 4,127,000,000 kmers, 输出|output: 4,126,999,999
2026-02-06 12:57:51.753 - INFO - 已处理|Processed: 4,128,000,000 kmers, 输出|output: 4,127,999,999
2026-02-06 12:58:07.865 - INFO - 已处理|Processed: 4,129,000,000 kmers, 输出|output: 4,128,999,999
2026-02-06 12:58:23.980 - INFO - 已处理|Processed: 4,130,000,000 kmers, 输出|output: 4,129,999,999
2026-02-06 12:58:40.092 - INFO - 已处理|Processed: 4,131,000,000 kmers, 输出|output: 4,130,999,999
2026-02-06 12:58:56.215 - INFO - 已处理|Processed: 4,132,000,000 kmers, 输出|output: 4,131,999,999
2026-02-06 12:59:12.330 - INFO - 已处理|Processed: 4,133,000,000 kmers, 输出|output: 4,132,999,999
2026-02-06 12:59:28.451 - INFO - 已处理|Processed: 4,134,000,000 kmers, 输出|output: 4,133,999,999
2026-02-06 12:59:44.568 - INFO - 已处理|Processed: 4,135,000,000 kmers, 输出|output: 4,134,999,999
2026-02-06 13:00:00.684 - INFO - 已处理|Processed: 4,136,000,000 kmers, 输出|output: 4,135,999,999
