2026-01-18 10:32:24.852 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 开始KMERIA完整分析流程|Starting KMERIA complete analysis pipeline
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 执行步骤|Executing step: COUNT
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 开始k-mer计数|Starting k-mer counting
2026-01-18 10:32:24.853 - INFO - 样本数量|Sample count: 181
2026-01-19 00:06:27.052 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 00:07:02.684 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 00:07:38.244 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 00:07:49.678 - INFO - SAM文件读取完成|SAM file reading completed: 333.22M 行|lines, 2000000 k-mers
2026-01-19 00:08:26.794 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.77M filtered hits (保留率|retention: 100.0%)
2026-01-19 00:08:59.244 - INFO - 批次35过滤完成|Batch 35 filtering completed
2026-01-19 00:08:59.244 - INFO - ============================================================
2026-01-19 00:08:59.244 - INFO - 处理批次|Processing batch 36/39
2026-01-19 00:08:59.244 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_036.fa
2026-01-19 00:08:59.244 - INFO - ============================================================
2026-01-19 00:08:59.244 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 00:10:14.293 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 36)
2026-01-19 00:10:14.293 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 00:10:14.293 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 00:10:49.425 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 00:11:24.393 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 00:11:59.471 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 00:12:34.714 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 00:13:11.442 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 00:13:46.708 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 00:14:23.727 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 00:15:01.301 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 00:15:36.650 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 00:16:15.006 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 00:16:50.361 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 00:17:25.808 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 00:18:04.880 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 00:18:40.296 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 00:19:15.757 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 00:19:55.758 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 00:20:31.267 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 00:21:06.747 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 00:21:42.204 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 00:22:23.439 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 00:22:58.956 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 00:23:34.530 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 00:24:10.071 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 00:24:52.988 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 00:25:28.527 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 00:26:04.147 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 00:26:39.720 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 00:27:15.328 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 00:27:50.844 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 00:28:35.462 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 00:29:11.068 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 00:29:46.725 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 00:30:22.317 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 00:30:57.910 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-19 00:31:07.653 - INFO - SAM文件读取完成|SAM file reading completed: 342.74M 行|lines, 2000000 k-mers
2026-01-19 00:31:45.318 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.73M filtered hits (保留率|retention: 100.0%)
2026-01-19 00:32:18.604 - INFO - 批次36过滤完成|Batch 36 filtering completed
2026-01-19 00:32:18.604 - INFO - ============================================================
2026-01-19 00:32:18.604 - INFO - 处理批次|Processing batch 37/39
2026-01-19 00:32:18.604 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_037.fa
2026-01-19 00:32:18.604 - INFO - ============================================================
2026-01-19 00:32:18.605 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 00:33:34.521 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 37)
2026-01-19 00:33:34.522 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 00:33:34.522 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 00:34:09.879 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 00:34:45.034 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 00:35:20.253 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 00:35:57.456 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 00:36:34.165 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 00:37:09.383 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 00:37:46.462 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 00:38:24.033 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 00:38:59.370 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 00:39:37.627 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 00:40:13.060 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 00:40:52.122 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 00:41:27.541 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 00:42:03.040 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 00:42:38.564 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 00:43:18.588 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 00:43:54.105 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 00:44:29.548 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 00:45:10.784 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 00:45:46.358 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 00:46:21.953 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 00:46:57.505 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 00:47:33.124 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 00:48:16.021 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 00:48:51.819 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 00:49:27.728 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 00:50:03.537 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 00:50:39.341 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 00:51:15.160 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 00:51:59.949 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 00:52:35.870 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 00:53:11.802 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 00:53:47.662 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 00:54:17.254 - INFO - SAM文件读取完成|SAM file reading completed: 338.26M 行|lines, 2000000 k-mers
2026-01-19 00:54:54.783 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.76M filtered hits (保留率|retention: 100.0%)
2026-01-19 00:55:27.659 - INFO - 批次37过滤完成|Batch 37 filtering completed
2026-01-19 00:55:27.660 - INFO - ============================================================
2026-01-19 00:55:27.660 - INFO - 处理批次|Processing batch 38/39
2026-01-19 00:55:27.660 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_038.fa
2026-01-19 00:55:27.660 - INFO - ============================================================
2026-01-19 00:55:27.660 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 00:56:46.306 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 38)
2026-01-19 00:56:46.306 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 00:56:46.306 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 00:57:21.427 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 00:57:56.439 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 00:58:32.319 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 00:59:08.463 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 00:59:45.065 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 01:00:22.088 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 01:00:57.386 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 01:01:34.840 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 01:02:10.143 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 01:02:48.262 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 01:03:23.701 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 01:04:02.547 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 01:04:37.893 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 01:05:13.323 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 01:05:53.052 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 01:06:28.491 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 01:07:03.965 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 01:07:44.812 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 01:08:20.260 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 01:08:55.775 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 01:09:31.339 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 01:10:06.825 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 01:10:49.057 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 01:11:24.639 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 01:12:00.201 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 01:12:35.721 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 01:13:11.247 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 01:13:55.085 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 01:14:30.669 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 01:15:06.299 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 01:15:41.895 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 01:16:17.612 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 01:16:53.241 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 01:17:28.797 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-19 01:17:55.802 - INFO - SAM文件读取完成|SAM file reading completed: 344.65M 行|lines, 2000000 k-mers
2026-01-19 01:18:33.782 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.75M filtered hits (保留率|retention: 100.0%)
2026-01-19 01:19:07.188 - INFO - 批次38过滤完成|Batch 38 filtering completed
2026-01-19 01:19:07.189 - INFO - ============================================================
2026-01-19 01:19:07.189 - INFO - 处理批次|Processing batch 39/39
2026-01-19 01:19:07.189 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_039.fa
2026-01-19 01:19:07.189 - INFO - ============================================================
2026-01-19 01:19:07.189 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 01:20:02.867 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 39)
2026-01-19 01:20:02.867 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 01:20:02.867 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 01:20:38.011 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 01:21:13.108 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 01:21:48.326 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 01:22:23.494 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 01:22:58.730 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 01:23:34.018 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 01:24:09.205 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 01:24:44.488 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 01:25:22.433 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 01:25:57.891 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 01:26:36.485 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 01:27:12.049 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 01:27:47.600 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 01:28:27.040 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 01:29:02.594 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 01:29:38.156 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 01:30:18.580 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 01:30:54.110 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 01:31:29.693 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 01:32:05.331 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 01:32:47.107 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 01:33:22.724 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 01:33:58.425 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 01:34:10.707 - INFO - SAM文件读取完成|SAM file reading completed: 233.46M 行|lines, 1371814 k-mers
2026-01-19 01:34:36.576 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 4.62M filtered hits (保留率|retention: 100.0%)
2026-01-19 01:34:59.455 - INFO - 批次39过滤完成|Batch 39 filtering completed
2026-01-19 01:34:59.456 - INFO - ============================================================
2026-01-19 01:34:59.456 - INFO - 合并批次结果|Merging batch results: 39 个批次文件|batch files
2026-01-19 01:34:59.456 - INFO - ============================================================
2026-01-19 01:35:23.104 - INFO - 合并完成|Merge completed: output/07_post_gwas_bwa/all_kmers_alignment_result.txt
2026-01-19 01:35:23.127 - INFO - 清理批次目录|Cleaned batch directory: output/07_post_gwas_bwa/batches
2026-01-19 01:35:23.128 - INFO - 生成GWAS格式文件 (p < 1e-05)|Generating GWAS format file (p < 1e-05)
2026-01-19 01:35:23.128 - INFO - 采用智能全hit模式（保留bitscore相等的所有重复位点）|Using smart all-hits mode (keep all duplicate loci with equal bitscore)
2026-01-19 01:35:23.128 - INFO - 抽样策略：p < 1e-05 全部保留，p >= 1e-05 每条染色体随机抽样10%
2026-01-19 01:35:23.128 - INFO - Sampling strategy: p < 1e-05 keep all, p >= 1e-05 random sampling 10% per chromosome
2026-01-19 02:25:41.101 - INFO - 生成完成|Generated: 261.43M 个k-mer位点|k-mer loci
2026-01-19 02:25:41.101 - INFO -   显著位点（p < 1e-05）|Significant loci (p < 1e-05): 1.00
2026-01-19 02:25:41.101 - INFO -   抽样位点（p >= 1e-05）|Sampled loci (p >= 1e-05): 26.11M
2026-01-19 02:25:41.101 - INFO - 文件已保存|File saved: output/07_post_gwas_bwa/kmer_gwas_pval_1e-05.txt
2026-01-19 02:26:08.862 - INFO - 生成GWAS格式文件 (p < 6.462301633512173e-10)|Generating GWAS format file (p < 6.462301633512173e-10)
2026-01-19 02:26:08.863 - INFO - 采用智能全hit模式（保留bitscore相等的所有重复位点）|Using smart all-hits mode (keep all duplicate loci with equal bitscore)
2026-01-19 02:26:08.863 - INFO - 抽样策略：p < 6.462301633512173e-10 全部保留，p >= 6.462301633512173e-10 每条染色体随机抽样10%
2026-01-19 02:26:08.863 - INFO - Sampling strategy: p < 6.462301633512173e-10 keep all, p >= 6.462301633512173e-10 random sampling 10% per chromosome
2026-01-19 03:15:45.833 - INFO - 生成完成|Generated: 261.43M 个k-mer位点|k-mer loci
2026-01-19 03:15:45.833 - INFO -   显著位点（p < 6.462301633512173e-10）|Significant loci (p < 6.462301633512173e-10): 0.00
2026-01-19 03:15:45.833 - INFO -   抽样位点（p >= 6.462301633512173e-10）|Sampled loci (p >= 6.462301633512173e-10): 26.11M
2026-01-19 03:15:45.833 - INFO - 文件已保存|File saved: output/07_post_gwas_bwa/kmer_gwas_pval_6.462301633512173e-10.txt
2026-01-19 03:16:13.599 - INFO - Post-GWAS分析完成|Post-GWAS analysis completed
2026-01-19 03:16:13.599 - INFO - 结果文件|Result files:
2026-01-19 03:16:13.599 - INFO -   output/07_post_gwas_bwa/kmer_gwas_pval_1e-05.txt
2026-01-19 03:16:13.599 - INFO -   output/07_post_gwas_bwa/kmer_gwas_pval_6.462301633512173e-10.txt
2026-01-19 03:16:13.599 - INFO - 
2026-01-19 03:16:13.599 - INFO - ============================================================
2026-01-19 03:16:13.599 - INFO - 开始基因注释|Starting gene annotation
2026-01-19 03:16:13.599 - INFO - ============================================================
2026-01-19 03:16:13.600 - INFO - 生成基因注释文件 (p < 1e-05, window=200kb)|Generating gene annotation file
2026-01-19 03:16:13.600 - INFO - 解析GFF文件|Parsing GFF file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/19.第一批369个有表型的样品去冗余做kmer-GWAS-分级作为表型/genome.gff3
2026-01-19 03:16:13.600 - INFO - 解析GFF文件|Parsing GFF file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/19.第一批369个有表型的样品去冗余做kmer-GWAS-分级作为表型/genome.gff3
2026-01-19 03:16:16.024 - INFO - 解析完成|Parsed: 969.90K 个基因特征|gene features on 20 条染色体|chromosomes
2026-01-19 03:16:16.024 - INFO - 读取k-mer映射|Reading k-mer mapping
2026-01-19 03:17:19.406 - INFO - 查找显著位点附近的基因|Finding genes near significant loci
2026-01-19 03:22:38.482 - INFO - 基因注释完成|Gene annotation completed
2026-01-19 03:22:38.482 - INFO -   总k-mer位点|Total k-mer loci: 261.43M
2026-01-19 03:22:38.482 - INFO -   显著位点（p < 1e-05）|Significant loci (p < 1e-05): 1.00
2026-01-19 03:22:38.482 - INFO -   有注释的位点|Annotated loci: 1.00
2026-01-19 03:22:38.482 - INFO - 文件已保存|File saved: output/07_post_gwas_bwa/kmer_gene_annotation_pval_1e-05_window_200kb.txt
2026-01-19 03:22:41.853 - INFO - 
2026-01-19 03:22:41.853 - INFO - 基因注释文件|Gene annotation file: output/07_post_gwas_bwa/kmer_gene_annotation_pval_1e-05_window_200kb.txt
2026-01-19 03:22:41.853 - INFO - 
============================================================
2026-01-19 03:22:41.853 - INFO - KMERIA完整分析流程全部完成|KMERIA complete analysis pipeline finished
2026-01-19 03:22:41.853 - INFO - ============================================================

2026-01-19 03:22:41.923 - INFO - 命令日志已保存|Commands log saved: output/commands_log.json
